entry_date,AcidBurn86,gere-lajos,vovakovalchukk,xHeaven
2026-03-01 13:17:03,,,2.6808380831,
2026-03-01 13:17:42,,,2.6808380831,
2026-03-01 13:18:56,,,2.6808380831,
2026-03-01 13:19:30,,,2.6808380831,
2026-03-01 13:20:42,,,2.6808380831,
2026-03-01 13:21:44,,,2.6808380831,
2026-03-01 13:22:50,,,2.6808380831,
2026-03-01 13:40:16,,,2.6808380831,
2026-03-01 14:02:14,,,2.6808380831,
2026-03-01 14:38:07,,,2.6808380831,2.6556738084
2026-03-01 15:39:11,,,2.6808380831,2.6556738084
2026-03-01 15:40:45,,,2.6808380831,2.6556738084
2026-03-01 15:48:32,,,2.67810794884,2.6556738084
2026-03-01 15:53:31,2.91710051836,,2.67810794884,2.6556738084
2026-03-01 15:54:44,2.91710051836,,2.67810794884,2.6556738084
2026-03-01 16:07:39,2.91710051836,,2.66494135572,2.6556738084
2026-03-01 16:31:01,2.91710051836,,2.66494135572,2.6556738084
2026-03-01 16:39:11,2.91710051836,,2.66494135572,2.6556738084
2026-03-01 16:43:48,2.91710051836,2.70761252894,2.66494135572,2.6556738084
2026-03-01 16:44:39,2.91710051836,2.70761252894,2.66494135572,2.65473694936
2026-03-01 17:00:02,2.91710051836,2.70761252894,2.66494135572,2.65473694936
2026-03-01 17:00:40,2.80110766314,2.70761252894,2.66494135572,2.65473694936
2026-03-01 17:01:24,2.80110766314,2.70583953824,2.66494135572,2.65473694936
2026-03-01 17:07:44,2.80110766314,2.70583953824,2.66494135572,2.65473694936
2026-03-01 17:45:37,2.80110766314,2.70583953824,2.66494135572,2.65473694936
2026-03-01 17:46:16,2.80110766314,2.70583953824,2.66494135572,2.65473694936
2026-03-01 17:49:11,2.80110766314,2.70583953824,2.66494135572,2.65473694936
2026-03-01 17:49:45,2.80110766314,2.6964465831,2.66494135572,2.65473694936
2026-03-01 18:07:01,2.80110766314,2.6956971315,2.66494135572,2.65473694936
2026-03-01 18:17:08,2.80110766314,2.6956971315,2.66494135572,2.65473694936
2026-03-01 18:30:58,2.80110766314,2.69567595786,2.66494135572,2.65473694936
2026-03-01 18:32:45,2.80110766314,2.68787561018,2.66494135572,2.65473694936
2026-03-01 18:42:13,2.80110766314,2.67948875594,2.66494135572,2.65473694936
2026-03-01 18:42:51,2.80110766314,2.67948875594,2.66494135572,2.65298215048
2026-03-01 19:07:43,2.80110766314,2.67287149064,2.66494135572,2.65298215048
2026-03-01 19:11:59,2.80110766314,2.67287149064,2.66494135572,2.65298215048
2026-03-01 19:14:33,2.80110766314,2.67287149064,2.66494135572,2.65298215048
2026-03-01 19:28:51,2.80110766314,2.67287149064,2.66494135572,2.65298215048
2026-03-01 19:30:02,2.80110766314,2.67287149064,2.66254988488,2.65298215048
2026-03-01 19:30:37,2.80110766314,2.67287149064,2.66254988488,2.65298215048
2026-03-01 19:41:28,2.80110766314,2.67287149064,2.66254988488,2.65298215048
2026-03-01 19:42:37,2.80110766314,2.67287149064,2.66254988488,2.65298215048
2026-03-01 19:50:53,2.80110766314,2.67287149064,2.64587639442,2.65298215048
2026-03-01 20:10:22,2.80110766314,2.67287149064,2.64587639442,2.65298215048
2026-03-01 20:49:22,2.80110766314,2.67287149064,2.64587639442,2.65298215048
2026-03-01 20:52:09,2.80110766314,2.67287149064,2.64587639442,2.65298215048
2026-03-01 21:25:17,2.80110766314,2.67287149064,2.64587639442,2.65298215048
2026-03-01 21:45:19,2.80110766314,2.67287149064,2.64587639442,2.65298215048
2026-03-01 21:58:07,2.80110766314,2.67287149064,2.64587639442,2.65000789826
2026-03-01 22:34:49,2.80110766314,2.67287149064,2.64587639442,2.65000789826
2026-03-01 22:35:31,2.80110766314,2.67287149064,2.64587639442,2.65000789826
2026-03-01 22:36:23,2.80110766314,2.67287149064,2.64587639442,2.64428315976
2026-03-01 22:54:15,2.80110766314,2.67287149064,2.64587639442,2.64428315976
2026-03-01 23:31:08,2.80110766314,2.67287149064,2.64587639442,2.64428315976
2026-03-01 23:32:21,2.80110766314,2.67287149064,2.64587639442,2.64428315976
2026-03-02 08:14:40,2.80110766314,2.67287149064,2.64587639442,2.64428315976
2026-03-02 08:15:28,2.80110766314,2.67287149064,2.64587639442,2.64428315976
2026-03-02 08:16:36,2.70365530996,2.67287149064,2.64587639442,2.64428315976
2026-03-02 08:17:11,2.70365530996,2.67287149064,2.64587639442,2.64428315976
2026-03-02 08:18:55,2.70365530996,2.67287149064,2.64587639442,2.64428315976
2026-03-02 08:20:50,2.70365530996,2.67287149064,2.64587639442,2.64428315976
2026-03-02 08:21:26,2.70365530996,2.67287149064,2.64587639442,2.64428315976
2026-03-02 08:22:55,2.70365530996,2.67287149064,2.64587639442,2.64428315976
2026-03-02 08:31:44,2.70365530996,2.67287149064,2.64587639442,2.64428315976
2026-03-02 08:33:09,2.70365530996,2.67287149064,2.64587639442,2.64428315976
2026-03-02 08:44:59,2.70365530996,2.67287149064,2.64587639442,2.64428315976
2026-03-02 09:33:33,2.70365530996,2.67287149064,2.64587639442,2.64428315976
2026-03-02 09:39:32,2.70365530996,2.67287149064,2.64587639442,2.64428315976
2026-03-02 09:40:07,2.70365530996,2.67287149064,2.64587639442,2.64428315976
2026-03-02 09:41:16,2.70365530996,2.67287149064,2.64587639442,2.64428315976
2026-03-02 09:42:10,2.70365530996,2.67287149064,2.64587639442,2.64428315976
2026-03-02 10:04:07,2.70365530996,2.67287149064,2.64587639442,2.64428315976
2026-03-02 10:04:49,2.70365530996,2.67287149064,2.64587639442,2.64428315976
2026-03-02 10:08:10,2.70365530996,2.67287149064,2.64587639442,2.64428315976
2026-03-02 10:44:32,2.70365530996,2.67287149064,2.64587639442,2.64428315976
2026-03-02 10:48:42,2.70365530996,2.67287149064,2.64587639442,2.64428315976
2026-03-02 11:25:47,2.70365530996,2.67287149064,2.64587639442,2.64428315976
2026-03-02 11:42:48,2.70365530996,2.67287149064,2.64587639442,2.64428315976
2026-03-02 12:29:51,2.70365530996,2.67287149064,2.64587639442,2.64428315976
2026-03-02 12:31:18,2.70365530996,2.6697943029,2.64587639442,2.64428315976
2026-03-02 12:35:58,2.70365530996,2.6697943029,2.64587639442,2.64428315976
2026-03-02 12:43:56,2.66426861194,2.6697943029,2.64587639442,2.64428315976
2026-03-02 12:57:15,2.66426861194,2.6697943029,2.64587639442,2.64428315976
2026-03-02 12:58:12,2.66426861194,2.6697943029,2.64587639442,2.64428315976
2026-03-02 13:11:34,2.66426861194,2.6697943029,2.64587639442,2.64428315976
2026-03-02 13:13:47,2.66426861194,2.6697943029,2.64587639442,2.64428315976
2026-03-02 13:28:37,2.66426861194,2.6697943029,2.64587639442,2.64428315976
2026-03-02 13:36:08,2.66426861194,2.6697943029,2.64587639442,2.64428315976
2026-03-02 13:36:47,2.64658911846,2.6697943029,2.64587639442,2.64428315976
2026-03-02 14:04:35,2.64658911846,2.6697943029,2.64587639442,2.64428315976
2026-03-02 14:06:47,2.64658911846,2.6697943029,2.64587639442,2.64428315976
2026-03-02 14:14:36,2.64658911846,2.66614954442,2.64587639442,2.64428315976
2026-03-02 14:28:10,2.64658911846,2.66614954442,2.64587639442,2.64428315976
2026-03-02 15:10:09,2.64658911846,2.66614954442,2.64587639442,2.64428315976
2026-03-02 15:10:45,2.64658911846,2.66252620804,2.64587639442,2.64428315976
2026-03-02 17:32:05,2.64658911846,2.66252620804,2.64587639442,2.64428315976
2026-03-02 17:33:01,2.64658911846,2.66252620804,2.64587639442,2.64428315976
2026-03-02 18:02:38,2.64658911846,2.66252620804,2.64587639442,2.6413712634
2026-03-02 18:57:25,2.64658911846,2.66252620804,2.64587639442,2.6413712634
2026-03-02 19:00:31,2.64658911846,2.66252620804,2.64587639442,2.6413712634
2026-03-02 21:26:40,2.64658911846,2.66252620804,2.64587639442,2.6413712634
2026-03-02 21:28:54,2.64658911846,2.66252620804,2.64587639442,2.6413712634
2026-03-02 21:29:44,2.64658911846,2.66252620804,2.64587639442,2.6413712634
2026-03-02 21:32:36,2.64658911846,2.66252620804,2.64587639442,2.6413712634
2026-03-02 22:11:52,2.64658911846,2.66252620804,2.64587639442,2.6413712634
2026-03-02 22:12:28,2.64658911846,2.66252620804,2.64587639442,2.6413712634
2026-03-02 22:13:03,2.64658911846,2.66252620804,2.64587639442,2.6413712634
2026-03-02 22:48:27,2.64658911846,2.66252620804,2.64587639442,2.6413712634
2026-03-02 22:49:03,2.64658911846,2.66252620804,2.64587639442,2.6413712634
2026-03-03 02:13:06,2.64658911846,2.66252620804,2.64587639442,2.6413712634
2026-03-03 09:08:24,2.64658911846,2.66252620804,2.64587639442,2.6413712634
2026-03-03 09:09:04,2.64658911846,2.66252620804,2.64587639442,2.6413712634
2026-03-03 09:09:50,2.64658911846,2.66252620804,2.64587639442,2.6413712634
2026-03-03 09:10:59,2.64658911846,2.66252620804,2.64587639442,2.6413712634
2026-03-03 09:12:54,2.64658911846,2.66252620804,2.64587639442,2.6413712634
2026-03-03 09:13:34,2.64658911846,2.66252620804,2.64587639442,2.6413712634
2026-03-03 09:14:58,2.64658911846,2.66252620804,2.64587639442,2.6413712634
2026-03-03 09:15:37,2.64658911846,2.66252620804,2.64587639442,2.6413712634
2026-03-03 09:16:55,2.64658911846,2.66252620804,2.64587639442,2.6413712634
2026-03-03 09:28:34,2.64658911846,2.66252620804,2.64587639442,2.6413712634
2026-03-03 09:54:31,2.64658911846,2.66252620804,2.64587639442,2.6413712634
2026-03-03 11:38:07,2.64658911846,2.66252620804,2.64587639442,2.6413712634
2026-03-03 11:42:08,2.64658911846,2.66252620804,2.64587639442,2.6413712634
2026-03-03 12:31:08,2.64658911846,2.66252620804,2.64587639442,2.6413712634
2026-03-03 13:15:38,2.64658911846,2.66252620804,2.64587639442,2.6413712634
2026-03-03 13:19:55,2.64658911846,2.66252620804,2.64587639442,2.6413712634
2026-03-03 13:20:45,2.64658911846,2.66252620804,2.64587639442,2.6413712634
2026-03-03 15:01:38,2.64658911846,2.66252620804,2.64587639442,2.6413712634
2026-03-03 15:55:01,2.64508664062,2.66252620804,2.64587639442,2.6413712634
2026-03-03 15:57:54,2.64508664062,2.66252620804,2.64587639442,2.6413712634
2026-03-03 17:27:28,2.64508664062,2.66252620804,2.64587639442,2.6413712634
2026-03-03 17:48:46,2.64508664062,2.66252620804,2.64587639442,2.6413712634
2026-03-03 17:49:23,2.64508664062,2.66252620804,2.64587639442,2.6413712634
2026-03-03 18:05:17,2.64508664062,2.66252620804,2.64587639442,2.6413712634
2026-03-03 18:10:52,2.56369983098,2.66252620804,2.64587639442,2.6413712634
2026-03-03 18:20:37,2.56369983098,2.66252620804,2.64587639442,2.57329411912
2026-03-03 18:23:06,2.56369983098,2.66252620804,2.64587639442,2.55126028738
2026-03-03 18:45:37,2.55412757244,2.66252620804,2.64587639442,2.55126028738
2026-03-03 18:57:02,2.55103251272,2.66252620804,2.64587639442,2.55126028738
2026-03-03 19:07:12,2.54627885594,2.66252620804,2.64587639442,2.55126028738
2026-03-03 19:14:40,2.54627885594,2.66252620804,2.64587639442,2.54031959572
2026-03-03 19:42:28,2.54627885594,2.66252620804,2.64587639442,2.54031959572
2026-03-03 20:11:32,2.54627885594,2.66252620804,2.64587639442,2.54031959572
2026-03-03 20:22:01,2.53678261998,2.66252620804,2.64587639442,2.54031959572
2026-03-03 21:59:55,2.53678261998,2.66252620804,2.64587639442,2.53772840494
2026-03-03 23:26:12,2.53678261998,2.66252620804,2.64587639442,2.53772840494
2026-03-03 23:43:51,2.53678261998,2.66252620804,2.64587639442,2.53772840494
2026-03-04 08:21:24,2.53678261998,2.66252620804,2.64587639442,2.53772840494
2026-03-04 08:22:19,2.53678261998,2.66252620804,2.64587639442,2.53772840494
2026-03-04 08:24:21,2.53678261998,2.66252620804,2.64587639442,2.53772840494
2026-03-04 08:27:35,2.53678261998,2.5579724277,2.64587639442,2.53772840494
2026-03-04 10:21:42,2.53678261998,2.5579724277,2.64587639442,2.53772840494
2026-03-04 10:22:23,2.53678261998,2.5579724277,2.56827801664,2.53772840494
2026-03-04 10:22:58,2.53678261998,2.55260472522,2.56827801664,2.53772840494
2026-03-04 10:28:32,2.53678261998,2.55260472522,2.56827801664,2.53772840494
2026-03-04 10:30:56,2.53678261998,2.55260472522,2.55770523626,2.53772840494
2026-03-04 11:12:08,2.53678261998,2.55260472522,2.54605700268,2.53772840494
2026-03-04 11:12:43,2.53678261998,2.55228792316,2.54605700268,2.53772840494
2026-03-04 11:20:11,2.53678261998,2.55228792316,2.54403359922,2.53772840494
2026-03-04 11:20:58,2.53678261998,2.55228792316,2.54403359922,2.53772840494
2026-03-04 11:22:27,2.53678261998,2.55228792316,2.54403359922,2.53772840494
2026-03-04 11:59:55,2.53678261998,2.55228792316,2.54403359922,2.53772840494
2026-03-04 12:20:53,2.53678261998,2.55185830092,2.54403359922,2.53772840494
2026-03-04 12:24:46,2.53678261998,2.55185830092,2.54403359922,2.53772840494
2026-03-04 12:39:21,2.53678261998,2.55185830092,2.54403359922,2.53772840494
2026-03-04 12:58:57,2.53678261998,2.55185830092,2.54403359922,2.53772840494
2026-03-04 13:00:09,2.53678261998,2.54965150332,2.54403359922,2.53772840494
2026-03-04 14:51:36,2.53678261998,2.54965150332,2.54403359922,2.53772840494
2026-03-04 17:17:08,2.53678261998,2.54965150332,2.54403359922,2.53772840494
2026-03-04 17:18:02,2.53678261998,2.54965150332,2.54403359922,2.53772840494
2026-03-04 20:13:07,2.53678261998,2.54965150332,2.54403359922,2.53772840494
2026-03-04 20:34:10,2.53678261998,2.54965150332,2.5383532726,2.53772840494
2026-03-04 22:33:52,2.53678261998,2.54965150332,2.5383532726,2.53275419124
